what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668940986507
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668940987022
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1668940987282
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668940993801
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668941000293
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1668941000433
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668941003446
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1668941028663
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1668941034420
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1668941052972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941056459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941058212
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1668941059599
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1668941071455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941073698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941075624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941082078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941084408
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1668941084828
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1668941086078
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1668941086138
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1668941086168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941087342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941090584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941103361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941109233
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1668941141121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941145352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941148723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941152548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941165651
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668941172942
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1668941173192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941179781
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668941179811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941182175
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1668941182245
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668941186383
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1668941186423
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668941187037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941215090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941267111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941294259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941339458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941341284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941350567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1668941351674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941352557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941355988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1668941356802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941358050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941361127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1668941361834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941362999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941365783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1668941366557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941369109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941376295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1668941377092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941378604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941381943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1668941382793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941384205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668941387958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1668941389318
