what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1669293743972
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1669293743972
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1669293744068
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1669293744068
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1669293744068
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1669293744076
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1669293744076
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1669293744076
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1669293744076
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1669293744076
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1669293744076
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1669293744076
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1669293744084
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1669293744084
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1669293744084
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1669293744084
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1669293744084
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1669293744084
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1669293744084
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1669293744084
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1669293744084
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1669293744092
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1669293744092
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1669293744092
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1669293744092
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1669293744092
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1669293744092
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1669293744092
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1669293744092
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1669293744100
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1669293744100
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1669293744100
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1669293744100
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1669293744100
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1669293744100
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1669293744100
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1669293744100
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1669293744108
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1669293744108
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1669293744108
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1669293744116
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1669293744116
started,bundle,com.altera.sbtgui.project,12.1.0.177,"com.altera.sbtgui.project",1669293744116
os,sysinfo,,,"win32",1669293744124
arch,sysinfo,,,"x86",1669293744124
ws,sysinfo,,,"win32",1669293744124
locale,sysinfo,,,"en_US",1669293744124
processors,sysinfo,,,"4",1669293744124
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1669293744124
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1669293744124
java.specification.name,sysinfo,,,"Java Platform API Specification",1669293744124
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1669293744124
java.specification.version,sysinfo,,,"1.6",1669293744124
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1669293744124
java.version,sysinfo,,,"1.6.0_23",1669293744124
java.vm.info,sysinfo,,,"mixed mode",1669293744124
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1669293744124
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1669293744124
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1669293744124
java.vm.specification.version,sysinfo,,,"1.0",1669293744124
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1669293744124
java.vm.version,sysinfo,,,"19.0-b09",1669293744124
started,bundle,com.altera.sbtgui.integration,12.1.0.177,"com.altera.sbtgui.integration",1669293744260
started,bundle,com.altera.systemconsole,12.1.0.177,"com.altera.systemconsole",1669293744292
started,bundle,com.altera.utilities,12.1.0.177,"com.altera.utilities",1669293744340
started,bundle,com.altera.systemconsole.designs.plugin,12.1.0.177,"com.altera.systemconsole.designs.plugin",1669293744372
started,bundle,com.altera.systemconsole.scripting,12.1.0.177,"com.altera.systemconsole.scripting",1669293745323
started,bundle,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch",1669293745579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669293750580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669293768022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669293779287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669293787488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669293807274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669293818962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669293829802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669293845208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669293855210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669293882502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669293898942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669293901876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669293933743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669293942241
started,bundle,com.altera.sbtgui.core,12.1.0.177,"com.altera.sbtgui.core",1669293950580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669293950604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669293965456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669294166616
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1669294186402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669294202330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1669294204069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669294220346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1669294224536
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1669294227925
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1669294228629
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1669294229431
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1669294229824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669294265936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1669294270928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669294276864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669294317973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669294391471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1669294393307
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1669294395729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669294403648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669294408346
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1669294421370
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1669294421690
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1669294422501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669294424380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669294428109
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1669294429924
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669294435141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669294435181
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1669294435301
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1669294435301
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1669294435301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669294441262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669294447969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669294608624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669294633769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669297552794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669297555954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669297671997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669297686197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669297688802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669297695621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669297698419
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1669297704603
started,bundle,com.altera.debug.cdi.gdb.plugin,12.1.0.177,"com.altera.debug.cdi.gdb.plugin",1669297710538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669297710834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669297710979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669297713279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669297717082
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1669297717102
opened,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669297719964
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1669297720205
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1669297720231
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1669297727802
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669297727820
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1669297727920
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1669297741475
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1669297741597
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669297745479
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1669297786946
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1669297787021
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669297794244
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669297794547
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1669297801598
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669297801747
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1669297803471
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1669297803564
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669297806716
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1669297851414
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1669297851555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669297853672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669297862598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669297863550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669297998929
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669298003842
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669298004151
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669298010683
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1669298014022
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1669298014114
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669298018580
