what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1668907810733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668907814675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668907822291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1668907830253
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668907835048
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1668907835430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668907837331
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668907838893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668907839063
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1668907839069
error,log,,,"Error starting gdbserver - see console for details",1668907842265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668907842293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668907845444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668907846154
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668907846324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668907847613
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1668907847693
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668907853304
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1668907853484
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668907854698
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1668907876649
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1668907878957
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668907879937
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1668907880017
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1668907881052
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668907881062
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1668907893331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1668907916359
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668907922620
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1668907922914
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668907923238
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1668907923528
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --accept-bad-sysid, --sidp=0x81070, /cygdrive/c/Users/HeshDS/Desktop/FYP/project/git/e16-4yp-neuromorphic-architecture/RV32IM_pipeline_FPGA/debug_SoC/Software/Debugger/Debugger.elf] return code: 8",1668907927008
error,log,,,"Downloading ELF Process failed",1668907927008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668907927028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668907928749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668907929879
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668907929919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668907931119
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1668907931199
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668907943062
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1668907943142
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668907945734
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668907951871
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1668907951961
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668907956772
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1668907957022
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668907963678
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668907977624
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1668907977760
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1668907981697
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668907981697
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1668907982976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668907987558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668907989627
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1668907990047
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668907992310
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1668907992600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668907999234
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668907999293
opened,editor,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1668907999303
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1668907999363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668908000461
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1668908000541
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668908001860
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1668908001930
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668908004453
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1668908143402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1668908145661
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668908147880
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1668908147940
closed,editor,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1668908149104
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668908154542
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1668908154792
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668908161313
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668908163787
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1668908163897
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668908165516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668908179693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668908483188
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668908484322
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1668908484402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668908487002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668908497423
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668908502036
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1668908502276
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668908508881
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668908523750
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1668908523820
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668908524790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668908577895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668908943925
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668908945493
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1668908945583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668908946737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668908955842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668908987943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909215905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909216925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909362158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909363150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909484632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909488350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909498796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909500095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909515109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909517386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909574640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909604191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909846521
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1668909848529
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668909848529
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1668909850173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909854508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909860103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909886911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668909999633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910010554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910023668
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1668910024117
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668910026561
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1668910026820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910034120
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668910034150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910041871
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1668910041944
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668910045773
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1668910045863
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668910048756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910115511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910162064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910187896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910353138
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668910354535
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1668910355087
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1668910356942
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668910356942
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1668910364725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1668910370118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910371735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910374829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910375738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910385333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910422168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910584534
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1668910589655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910592592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910596635
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1668910597049
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668910599588
