what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669298783390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1669298786266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669298793575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669298815160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669298841279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669298870719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1669298877870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669298915504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1669298921468
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1669298924881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669298953934
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1669298958134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669298963114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669298965963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669298968781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669298976706
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669298976785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299059039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299085449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299095317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299128759
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1669299133876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1669299141898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299157597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299210171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669299233881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299244608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299259394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669299287142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1669299325479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669299328714
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1669299331022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299356434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299410386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1669299414724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1669299419141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299424006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299435398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669299442691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1669299443990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669299444312
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1669299446537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299448667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299450953
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1669299492863
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1669299496965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669299506152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1669299507529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669299509211
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1669299510948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299513976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299516418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299516437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299518400
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1669299518409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299526573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299529344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299542359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299544557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299544573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299548343
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1669299548353
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669299551855
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1669299552041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669299557903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1669299559119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669299561445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299571051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299582133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1669299584999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669299586053
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1669299593225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299597017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299711682
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1669299711686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299712121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299716014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299722884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299725648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299737119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299754662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299754783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299756572
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1669299768482
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1669299773093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669299774809
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1669299776321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299779137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299781495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299783831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299787705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299787799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299790012
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669299790019
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1669299802480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299805664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299822390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299823040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299824707
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1669299826988
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1669299838067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669299844021
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1669299845402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299847361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299857573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299859590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299861014
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1669299861130
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299861280
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1669299876370
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1669299876371
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1669299876371
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1669299876372
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1669299876372
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1669299876373
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1669299876373
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1669299876374
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1669299876374
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1669299876374
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1669299876375
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1669299876375
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1669299876376
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1669299876376
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1669299876377
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1669299876377
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1669299876377
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1669299876378
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1669299876378
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1669299876379
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1669299876379
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1669299876380
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1669299876380
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1669299876381
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1669299876382
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1669299876382
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1669299876382
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1669299876383
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1669299876383
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1669299876384
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1669299876384
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1669299876385
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1669299876386
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1669299876386
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1669299876387
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1669299876387
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1669299876387
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1669299876388
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1669299876388
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1669299876389
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1669299876389
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1669299876390
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1669299876390
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1669299876391
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1669299876391
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1669299876392
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1669299876392
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1669299876393
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1669299876393
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1669299876394
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1669299876394
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1669299876395
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1669299876395
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1669299876396
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1669299876396
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1669299876396
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1669299876397
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1669299876397
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1669299876398
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1669299876399
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1669299876399
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1669299876400
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1669299876400
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1669299876400
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1669299876400
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1669299876401
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1669299876401
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1669299876402
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1669299876403
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1669299876403
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1669299876404
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1669299876405
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1669299876405
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1669299876406
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1669299876407
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1669299876409
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1669299876409
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1669299876409
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1669299876410
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1669299876411
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1669299876412
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1669299876412
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1669299876413
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1669299876413
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1669299876414
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1669299876414
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1669299876415
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1669299876415
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1669299876416
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1669299876416
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1669299876417
started,bundle,com.altera.sbtgui.integration,12.1.0.177,"com.altera.sbtgui.integration",1669299876417
started,bundle,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch",1669299876417
started,bundle,com.altera.sbtgui.project,12.1.0.177,"com.altera.sbtgui.project",1669299876418
started,bundle,com.altera.systemconsole,12.1.0.177,"com.altera.systemconsole",1669299876418
started,bundle,com.altera.systemconsole.designs.plugin,12.1.0.177,"com.altera.systemconsole.designs.plugin",1669299876419
started,bundle,com.altera.systemconsole.scripting,12.1.0.177,"com.altera.systemconsole.scripting",1669299876419
started,bundle,com.altera.utilities,12.1.0.177,"com.altera.utilities",1669299876420
os,sysinfo,,,"win32",1669299876422
arch,sysinfo,,,"x86",1669299876422
ws,sysinfo,,,"win32",1669299876422
locale,sysinfo,,,"en_US",1669299876422
processors,sysinfo,,,"4",1669299876422
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1669299876422
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1669299876422
java.specification.name,sysinfo,,,"Java Platform API Specification",1669299876422
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1669299876422
java.specification.version,sysinfo,,,"1.6",1669299876422
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1669299876422
java.version,sysinfo,,,"1.6.0_23",1669299876422
java.vm.info,sysinfo,,,"mixed mode",1669299876422
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1669299876422
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1669299876422
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1669299876422
java.vm.specification.version,sysinfo,,,"1.0",1669299876422
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1669299876422
java.vm.version,sysinfo,,,"19.0-b09",1669299876422
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1669299878325
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1669299880949
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1669299883434
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1669299885506
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1669299890793
started,bundle,com.altera.sbtgui.core,12.1.0.177,"com.altera.sbtgui.core",1669299890897
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1669299890933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299892910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299895045
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669299895124
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1669299903945
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1669299905505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669299906594
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1669299908010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299909637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299913096
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1669299920505
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1669299920532
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1669299920535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299921143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669299923184
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1669299923926
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1669299923937
