what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669302812133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669302826961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669302868568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669302886833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669302893071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669302898668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669302905735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669303536926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669303540220
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669303545856
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669303546130
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669303552680
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1669303552680
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1669303555160
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1669303555219
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669303561427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669303585958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669303681327
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1669303688850
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1669303688925
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669303697771
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1669303697771
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1669303751787
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1669303759036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669303760725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669303762641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1669303776161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1669303782472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669303784257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669303791107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669303809151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669303824752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1669303827139
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1669303829108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669303833585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669303837483
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1669303838165
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669303840722
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669303840986
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669303847899
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1669303847899
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669303847976
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669303848063
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1669303849899
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1669303849978
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669303855883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669303891612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669303909247
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1669303910221
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1669303910251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669303911984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669303933186
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669303937745
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669303938005
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669303944786
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1669303948965
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1669303949027
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669303954340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669304005109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669304345374
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669304348579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669304350692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669304377661
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669304380045
